"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene"
1.21099953365995,10.3472512522148,5.10392640735814,1.08833833658866e-05,0.0038741216988101,3.33616067088262,"TRIM8"
2.63708833243842,11.6853544481646,5.08681605541216,1.14692610395997e-05,0.00397474729875594,3.28800858288005,"DTNA"
1.95177174823107,8.57415430702564,5.07995166992182,1.17130180632364e-05,0.00397474729875594,3.26869535046153,"IL17RB"
1.58937112034578,7.73564862205206,5.07963547811209,1.17243693146186e-05,0.00397474729875594,3.26780579604112,"PLXNB2"
1.55987488622789,7.39531688227067,5.03635554064366,1.33858265053515e-05,0.00446710128908278,3.14610021152142,"GPER1"
-1.75823301363391,8.05722290735665,-5.01698269523996,1.42033477945944e-05,0.00466700157226074,3.09166006886039,"PCSK1"
1.51131397897587,9.71491820259997,4.99375847780822,1.52489395193393e-05,0.0048422970651052,3.0264294153222,"NOTCH2"
1.87926440361286,11.369509028491,4.98279844872188,1.57685634977642e-05,0.0048422970651052,2.99565829742945,"TMT1A"
2.05464126733282,10.8933650565443,4.97893227472862,1.59560227292394e-05,0.0048422970651052,2.98480570931972,"NPIPB3"
2.40265562664555,9.92174234326668,4.97793065591545,1.60049477704286e-05,0.0048422970651052,2.98199427475931,"RAB11FIP3"
1.44411643037854,6.81952597015904,4.97761978720344,1.60201626967218e-05,0.0048422970651052,2.98112171461377,"DTX3L"
1.64545663386342,8.66696416363277,4.97605111925184,1.60971575813498e-05,0.0048422970651052,2.9767188115057,"ADAM33"
1.81422506922549,8.91826681860028,4.96713759560989,1.65416806893266e-05,0.00490690578003665,2.95170384430075,"HEPH"
2.11500918257906,11.3581105190433,4.95870541893549,1.69733991095503e-05,0.00496599805728458,2.92804498744846,"MT2A"
2.20545805581637,10.9841555361121,4.94219275335757,1.7851458256147e-05,0.00499064512681802,2.88172914945194,"MKNK2"
1.70654495129276,10.002728528403,4.94170511301593,1.78780619863405e-05,0.00499064512681802,2.88036169196175,"STOM"
1.68894460223614,9.34672649025223,4.94158683304706,1.78845207964188e-05,0.00499064512681802,2.88003000998396,"ACSBG1"
1.36961888315651,8.99681128202979,4.9377244184854,1.80967084696171e-05,0.00499064512681802,2.86919956568312,"UACA"
2.19813585428206,11.0079332681985,4.93504233843778,1.8245519331946e-05,0.00499064512681802,2.8616795164652,"NFIA"
1.93458342744079,7.40844566710841,4.92708279200388,1.86943225114243e-05,0.00499064512681802,2.83936568192439,"POU3F2"
1.85920515290938,8.59808145300068,4.92624028932006,1.87424633626146e-05,0.00499064512681802,2.83700409108492,"ZFP36L2"
1.51912833345169,9.84516026868463,4.91933705557244,1.9141573493966e-05,0.00499064512681802,2.81765594841294,"TMEM47"
2.15377800501969,7.73640755308488,4.91375015464266,1.94707391757906e-05,0.00499064512681802,2.8019999118695,"ERC2-IT1"
1.39319419280759,8.71054658246818,4.91100595245496,1.96344691751954e-05,0.00499064512681802,2.79431080476233,"CENPBD2P"
1.62946748083158,8.74221033452612,4.90539693171702,1.9973382900771e-05,0.00499064512681802,2.77859649755249,"GRAMD1C"
2.41138497486538,7.71561784083028,4.90189977989954,2.01876191495517e-05,0.00499064512681802,2.76880010854921,"CXCR4"
1.5956574052379,8.79828297314391,4.9007486533949,2.02586343915991e-05,0.00499064512681802,2.76557573392834,"TGFBR3"
2.00100320094785,10.2391362520751,4.89459230033813,2.06426555411051e-05,0.00499064512681802,2.74833324604092,"RAB31"
1.56777892050238,10.6768953737762,4.89385073102204,2.06893972841649e-05,0.00499064512681802,2.74625649465296,"RHOBTB3"
1.43722906453567,7.1926040518017,4.88876577620662,2.10127438514819e-05,0.00499064512681802,2.73201738853557,"ZMYM5"
1.9191864279998,6.71854957218801,4.88265236664901,2.14081237464449e-05,0.00499064512681802,2.71490119194271,"TNRC6C"
